页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,正负情感,子类目,总类别
38,3.59952E+15,河南网,2013/7/13 8:54,【习近平：要使红色江山永不变色】习近平在西柏坡参观毛泽东旧居和七届二中全会旧址，称全党同志要不断学习领会“两个务必”深邃思想，始终谦虚谨慎、艰苦奋斗、实事求是、一心为民， 继续把人民对我们党的考试，把对我们党各种考验的考试考好，使我们的党永远不变质，我们的红色江山永远不变色。 ,0,0,0,,,,,,,
38,3.5995E+15,黑龙江网警,2013/7/13 7:20,【习近平:使红色江山永远不变色】在西柏坡参观毛泽东旧居，强调要不断学习领会&quot;两个务必&quot;。 网页链接 @搜狐新闻客户端 ,2,2,1,,,,,,,
38,3.59936E+15,澎湃质量观,2013/7/12 22:16,【习近平：使红色江山永远不变色】11日，习近平在西柏坡参观毛泽东旧居以及七届二中全会旧址。习近平指出，继续把人民对我们党的考试，把我们党正在经受和将要经受各种考验的考试考好。使我们的党永远不变质，我们的红色江山永远不变色。（央视新闻） ,148,2,9,,,,,,,
38,3.59936E+15,洛阳晚报,2013/7/12 22:01,【习近平：要使我党永远不变质 红色江山永远不变色】11日，习近平来到西柏坡，参观西柏坡纪念馆、毛泽东旧居、七届二中全会旧址等。习近平指出继续把人民对我们党的考试，把我们党正在经受和将要经受各种考验的考试考好。使我们的党永远不变质，我们的红色江山永远不变色。央视网页链接 ,1,1,1,,,,,,,
38,3.59936E+15,首都百万师生微党课,2013/7/12 21:58,【习近平：要使红色江山永远不变色】习近平昨日在河北西柏坡参观了毛泽东旧居和七届二中全会旧址，称全党同志要不断学习领会“两个务必”的深邃思想，继续把人民对我们党的考试，把我们党正在经受和将要经受各种考验的考试考好，使我们的党永远不变质，我们的红色江山永远不变色。网页链接,7,2,0,,,,,,,
38,3.59935E+15,中国企业家杂志,2013/7/12 21:05,【习近平：要使红色江山永远不变色】习近平昨日在河北西柏坡参观了毛泽东旧居和七届二中全会旧址，称全党同志要不断学习领会“两个务必”的深邃思想，继续把人民对我们党的考试，把我们党正在经受和将要经受各种考验的考试考好，使我们的党永远不变质，我们的红色江山永远不变色。（央视） ,191,16,14,,,,,,,
39,3.59711E+15,大成武昌,2013/7/6 17:00,【武昌红色之旅】#美在武昌#中共五大会址、毛泽东旧居、武昌农民运动讲习所旧址……红色是国旗、党旗的颜色，更是无数革命先烈用鲜血染就的色彩。中国共产党从诞生起，已走过了92年的岁月。在这个火红的七月，让我们重走红色之旅，回望历史，感怀无限。 网页链接 ,1,0,0,,,,,,,
39,3.59462E+15,湖北日报,2013/6/29 20:00,【中共党代会图片展开展】  昨日，《光辉的历程——中共一大至十八大图片展》在武昌毛泽东旧居陈列馆开展。展览通过400余幅珍贵历史照片，展示了历次党代会召开的时间、背景，重大决策。 展览每周二至周日9时至16时30分展出，9月底截止，市民可免费参观。（图为展览照片）网页链接 ,7,3,0,,,,,,,
39,3.59349E+15,上海静安,2013/6/26 17:23,【毛主席的卫士——田云毓书法展】#纪念毛泽东诞辰120周年#6月28日上午9:30，毛主席卫士田云毓的书法作品展在上海毛泽东旧居（茂名北路120弄）开幕。10:00，主题纪念封首发，田云毓现场为集邮及收藏爱好者签名。田云毓现任全国毛泽东纪念馆联谊会顾问，向毛居捐赠了珍藏的毛主席遗物和创作的书法作品。 ,4,4,2,,,,,,,
39,3.59049E+15,井冈山,2013/6/18 10:35,#井冈山#茨坪革命旧址群位于风景如画的挹翠湖岸边，是一群客家人的民房。包括：毛泽东同志旧居、红四军军部旧址、红四军军官教导队旧址、红四军军械处旧址、新遂边陲特别区工农兵政府公卖处旧址、防务委员会旧址等。@江西风景独好 @江西旅游 @江西游友之声 @陋居的蜗牛 @五悦之旅 @吉安发布 @厘米ice ,4,4,1,,,,,,,
39,3.58977E+15,北京东城,2013/6/16 11:00,#东城文化#【东城区市级文保单位之四十八：吉安所左巷毛泽东旧居2】毛泽东在《新民学会会务报告》一文中曾记有：“八个人居三间很小的房子，隆然高炕，大被同眠。”从1918年秋到1919年春，毛泽东在此住了六、七个月。现在该院基本保持原状，为居民宅院。1979年8月21日公布为北京市文物保护单位。 ,4,1,0,,,,,,,
39,3.58976E+15,北京东城,2013/6/16 10:30,#东城文化#【东城区市级文保单位之四十八：吉安所左巷毛泽东旧居1】位于景山东街东侧吉安所左巷8号。此院坐北朝南，宅门面西，是毛泽东首次来京时的主要居住地。1918年9月，毛泽东为组织新民学会会员赴法勤工俭学，从湖南首次来京，开始住在鼓楼豆腐池15号杨昌济寓所，后来为工作方便，搬到此处。 ,3,2,0,,,,,,,
40,3.58805E+15,上海静安,2013/6/11 17:00,[2013.到主席家中过端午]端午节上午9：00到茂名北路120弄上海毛泽东旧居来裹粽子吧！免费体验端午民俗，和海军长江舰官兵一起裹粽子，吃粽子。品种老丰富额。还有主题纪念封首发活动，当年受到毛泽东接见的长江舰官兵为你签封。纪念封3元/枚。via@静安区文史馆 ,6,1,0,,,,,,,
40,3.5826E+15,政务微助理,2013/5/27 16:20,"#微分享#【武汉革命博物馆公开征集形象标识和宣传用语】@武汉博物馆微博 今起面向社会各界公开征集形象标识和宣传用语,来稿作品由博物馆组织专家评审。[呵呵]武汉博物馆位于武昌长江之滨的红巷13号,由武昌农民运动讲习所旧址纪念馆、毛泽东旧居纪念馆、中共五大会址纪念馆等组成。网页链接 ",0,0,0,,,,,,,
40,3.57728E+15,延安市文化和旅游局,2013/5/12 23:32,枣园革命旧址位于延安城西北约8公里处，是中共中央书记处1943年10月至1947年3月的所在地。园林中央坐落着中央书记处小礼堂，中共中央政治局就是在这里作出毛泽东赴重庆谈判的决定的。在依山的斜坡上，分布着毛泽东、朱德、刘少奇、周恩来、任弼时、张闻天等中央领导的旧居。 ,3,1,1,,,,,,,
42,3.57163E+15,江西吉安文旅,2013/4/27 9:20,#线路推荐#五彩井冈红色经典之旅:茨坪、革命博物馆、毛泽东旧居、黄洋界、八角楼（井冈山）——三湾改编旧址、贺子珍纪念馆（永新县）——“二?七”会议旧址、红四军总部旧址、东固革命根据地旧址群（青原区）； ,5,1,0,,,,,,,
42,3.56921E+15,国家人文历史,2013/4/20 17:00,#段子#1972年12月，邓小平出行，到原中央苏区参观。在毛泽东旧居，邓小平说：“毛主席在当时，也是受排挤、受打击的。”在瑞金制糖厂，邓小平听完汇报，要到车间去，工厂的人说有两条路，其中近路不好走。邓小平说：“不要紧，为什么有近路不走，偏要走远路？中国革命的道路是曲折的，不是笔直的走。” ,5,6,2,,,,,,,
42,3.56806E+15,炎陵龙网,2013/4/17 13:08,"#衡茶吉铁路铺轨到达井冈山境内砻市车站#砻市车站是衡茶吉铁路井冈山境内唯一的停靠站，砻市镇位于湘赣边界的罗霄山脉中段，与湖南炎陵县接壤，是著名的朱毛井冈山会师所在地,镇内保存有多处革命旧址，其中“毛泽东旧居”、“红四军建军广场”、“红军教导队旧址”等为全国重点文物保护单位。 ",1,1,0,,,,,,,
42,3.56766E+15,太原铁路太原站,2013/4/16 10:50,#太原站微生活##儿童旅游#推荐理由：春游井冈山，参观中国领袖朱德和毛泽东的旧居，让孩子品味春色、感受红色革命情怀、体验革命老区生活。在这期间，还可以参加一些诸如“杜鹃花盒景展”、“杜鹃花摄影大赛”等民俗活动。 ,3,0,0,,,,,,,
42,3.56345E+15,新浪福建旅游,2013/4/4 19:43,【走遍福建：汀州博物馆】汀州博物馆位于长汀县兆征路41号，是福建省最早成立的县级综合性博物馆，为全国爱国教育基地、国家4A旅游景区。目前管辖福建省苏维埃政府旧址——汀州试院、中央苏区第一个县级红色政权旧址——长汀县革命委员会、毛泽东朱德旧居等。@尘土挥扬 博客：网页链接 ,7,0,0,,,,,,,
42,3.56277E+15,武昌职业学院青年志愿者协会,2013/4/2 23:03,缅怀革命先烈，讴歌光辉岁月。4月2日，校团委组织我校各级学生组织代表集体参观了辛亥革命纪念馆、毛泽东讲习所及毛泽东在武汉的旧居。我们在认知革命先烈为共和国所付出的艰辛之时，也被革命先烈那种风华正茂意气风发之气所感染，一种青春的气息扑面而来！恰同学少年，风华正茂；书生意气，挥斥方遒 ,17,2,0,,,,,,,
42,3.55898E+15,石家庄发布,2013/3/23 11:46,【新中国从这里走来】#春游记#西柏坡中共中央旧址位于平山县城西北60公里柏坡岭上，前院是毛泽东、刘少奇、周恩来、董必武、任弼时等中央领导同志的旧居，后院是朱德旧居。在柏坡湖中的小岛上，有陈列纪念馆及西柏坡石刻园等。从石家庄到西柏坡的直达车每天6：50、9:40、14:00，车程约2小时。 ,1,2,0,,,,,,,
43,3.5739E+15,首都百万师生微党课,2013/5/3 16:07,【“读书石”前思读书】 井冈山大井毛泽东旧居门前，有一块大石头，当年毛泽东经常坐在石头上读书、看报、批阅文件、思考中国革命的命运和前程。如今人们亲切地称这块石头为“读书石”。像毛主席那样热爱学习，美好的“中国梦”就会早日实现。网页链接 转 ,10,0,2,,,,,,,
44,3.55324E+15,希望河北,2013/3/7 15:31,【胜境燕赵】#旅游河北#NO.9晋察冀边区革命纪念馆位于我省保定阜平县城南20公里处的城南庄镇。这里完整地保留着当年晋察冀军区司令部和毛泽东等中央领导同志的旧居，是晋察冀军区司令部在河北唯一保留完整的机关旧址，也是毛泽东主席进京之前唯一保留完整的居住旧址。[雷锋][雷锋][雷锋][雷锋][雷锋] ,2,0,0,,,,,,,
44,3.5528E+15,江西吉安文旅,2013/3/6 10:26,#红色记忆#吉安市老博物馆，位于文山步行街旁，保存着战争年代的古老建筑，被列为重点文物保护单位。里面有毛泽东旧居、朱德旧居、吉安籍将军展示馆等。  #美图秀秀Android版# ,0,8,0,,,,,,,
44,3.5511E+15,上海静安,2013/3/1 17:49,【3日毛泽东旧居内将有免费义诊】#走进雷锋#为纪念毛泽东诞辰120周年、毛泽东“向雷锋同志学习”题词发表50周年，3月3日12:30-15:30“毛泽东旧居”（茂名北路120弄）将有上海中医医院小儿科、消化科、心血管科、肝科主任医师专家现场免费义诊。@静安文史馆 @文化静安 ,5,2,0,,,,,,,
46,3.52716E+15,上海静安,2012/12/25 16:27,12月26日9点，【纪念毛泽东同志诞辰119周年——高式熊书毛泽东诗词小品展】在茂名北路120弄上海毛泽东旧居举行。展览至明年1月5日结束，将展出高式熊精心创作了3个多月的30多幅作品。开幕式上将赠送首日封200枚，还不快去报道~~[走你],5,5,0,,,,,,,
2,4.66948E+15,不是杨咩咩嘢,2021/8/12 21:03,洋迪 看到下午好多人都以为那是陈望道先生的故居，我刚开始也这样以为，后来就去查了资料，结果发现是苏步青先生的旧居，对不住老先生??????柚子们咱圈地自萌哈，免得引起不必要的误会 ,1,1,8,,,,,,,
2,4.66942E+15,翛以羊者,2021/8/12 17:27,好吧，是陈望道旧居 ,0,5,0,,,,,,,
2,4.66856E+15,泰州发布,2021/8/10 8:30,#红色故事天天读# #百年辉煌E心向党# 【英特纳雄耐尔一定要实现】　1920年，复旦大学老校长陈望道翻译首个中文全译本《共产党宣言》。2018年5月，复旦大学修缮了陈望道旧居，以“信仰之源”为主题打造《共产党宣言》展示馆，融宣传教育、社会实践、学术培养为一体。一批复旦青年师生党员自发追寻“真理的味道”，组建了党员志愿服务队，面向广大师生和社会各界开展宣讲活动。 泰州发布的微博视频,0,0,1,,,,,,,
2,4.65674E+15,怼怼_uni,2021/7/8 17:20,吉祥弟弟 ??#阳光信用# 最闪亮的光，诚信是一杯浓浓的热茶，它让疲惫的人们感到慰藉，以至于沁人心脾；诚信是一条溪流，一条大海中最不起眼的溪流。可是，若没有那一颗颗小的星，早在陈望道旧居修缮时，复旦大学便提出打造“玖园爱国主义教育建筑群”的规划设想，计划修缮苏步青、谈家桢（陈建功）旧居。去年下半年，玖园二期工程正式启动，修缮工作陆续展开，秉持“修旧如旧”原则进行，处处蕴含精益求精的工匠精神，力求最大程度还原旧居原貌。@井汲大翔_Ikumi_Hiroto ,0,0,0,,,,,,,
2,4.65553E+15,上海住房城乡建设管理,2021/7/5 9:37,【收藏！杨浦红色建筑微打卡攻略→】 #杨浦区# 推出《信仰——上海杨浦红色文化微旅行打卡攻略》啦！市民游客可跟随攻略里推荐的线路，游览杨浦经典红色点位，感悟红色文化，传承红色精神。攻略包含《共产党宣言》展示馆（陈望道旧居）、国歌展示馆等11处红色建筑地标。详见↓ 收藏！杨浦红色建筑微打卡攻略→ ,0,1,3,,,,,,,
2,4.65497E+15,东方网,2021/7/3 20:19,【#上海苏步青、谈家桢旧居修缮一新#，“玖园爱国主义教育建筑群”落成开放】玖园是复旦大学第九宿舍的雅称，位于上海市杨浦区国顺路650弄。这里居住过多位名师大家，从《共产党宣言》中文全译本首译者陈望道、到著名数学家苏步青、陈建功、谷超豪、胡和生夫妇，新中国遗传科学的主要奠基人谈家桢、中国历史地理学科主要开创者之一谭其骧，经济学家蒋学模、张薰华，“中国电光源之父”蔡祖泉，以及《英汉大词典》主编陆谷孙等。7月3日，位于复旦玖园的苏步青旧居、谈家桢（陈建功）旧居修缮一新向公众亮相。与2018年5月修缮完成的玖园一期——《共产党宣言》展示馆交相辉映，将信仰、爱国、科学，融为一体，构成“玖园爱国主义教育建筑群”。（东方网记者傅文婧、刘晓晶）苏步青、谈家桢旧居修缮一新，“玖园爱国主义教育建筑群”落成开放,1,2,4,,,,,,,
