页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,正负情感,子类目
34,4535318025617682,邯郸交通广播1068,2020-08-07 16:05:42,江汉关大楼（Hankow Customs House），位于武汉市汉口沿江大道与江汉路交会处，由英资思九生洋行设计，上海魏清记营造厂承建，民国十一年（1922年）动工，民国十三年（1924年）落成，占地面积1499平方米，建筑面积4009平方米，是中国现存最早的三座海关大楼之一。江汉关大楼坐南朝北，呈对称布局，通高41米，采用钢筋混凝土梁板柱结构，筏形基础，由主楼及其顶部的钟楼组成，建筑四周由数量不等、风格独特的廊柱环绕装饰。主楼4层，底层为半地下室。钟楼高约23.1米，钟面嵌于四壁，直径4米，每日按时敲钟，按刻奏乐，报时曲为《威斯敏斯特钟声》。钟楼顶置风向标，设瞭望台。江汉关大楼融合了欧洲文艺复兴时期的建筑风格和英国钟楼建筑形式，具有重要的历史价值和建筑艺术价值，一度成为汉口城市的标志。2001年6月，江汉关大楼被中华人民共和国国务院公布为第五批全国重点文物保护单位[5]；2016年9月，入选“首批中国20世纪建筑遗产”名录。,0,0,0,,,,,积极,建筑历史
34,4533550353221673,老菲烈,2020-08-02 19:01:36,service两个多月，昨天终于接他回来。介绍一下：19世纪大自鳴座钟，整点、一刻、二刻、三刻时，5锤5簧可选奏西敏寺及惠廷顿钟声，8锤8铃时间鳴报。西敏寺钟声也称作威斯敏斯特钟声 ，上海外滩著名的海关大楼曾经也是威斯敏斯特钟声。1997年，有关部门对于在外滩播放“殖民者的音乐”表示不满，下令将威斯敏斯特钟声停止，仅保留整点报时。2003年，钟声重新恢复，不过鸣奏的乐曲被改为《东方红》。大钟的机械当然不能演奏《东方红》曲调，它是通过扬声器广播的录音。老菲烈的微博视频,8,4,14,,,,,积极,收藏品介绍
34,4532987377746996,丰衣足世,2020-08-01 05:44:32,八月 你好 青岛海关大楼及海上皇宫 绿洲 ,0,2,8,,,,,积极,旅行
34,4532457669656788,song丹青,2020-07-30 18:39:39,疫情期间，根据（海关应对国际疫情反扑采取的应急措施，入境人员全面核酸检测）实情创作的水彩作品《守护国门》，被上海海关看中并收藏，海关领导特别安排参观这座1927年建成的外滩标志性建筑海关大楼内部，并邀请参观了钟楼部分直至楼顶！这个捐赠仪式，太有仪式感了感谢中国海关所有工作人员为守护国门作出的奉献！感谢上海海关工作人员热情接待奋战在疫情一线上海闺蜜，难得一聚#《水色斑斓4⃣️》-研读水彩# @青豆豆0613,1,5,50,,,,,积极,艺术收藏
35,4532987377746996,丰衣足世,2020-08-01 05:44:32,八月 你好 青岛海关大楼及海上皇宫 绿洲 ,0,2,8,,,,,积极,地标建筑
35,4532457669656788,song丹青,2020-07-30 18:39:39,疫情期间，根据（海关应对国际疫情反扑采取的应急措施，入境人员全面核酸检测）实情创作的水彩作品《守护国门》，被上海海关看中并收藏，海关领导特别安排参观这座1927年建成的外滩标志性建筑海关大楼内部，并邀请参观了钟楼部分直至楼顶！这个捐赠仪式，太有仪式感了感谢中国海关所有工作人员为守护国门作出的奉献！感谢上海海关工作人员热情接待奋战在疫情一线上海闺蜜，难得一聚#《水色斑斓4⃣️》-研读水彩# @青豆豆0613,1,5,50,,,,,积极,艺术作品与展览
35,4532102379343395,小龙虾米I,2020-07-29 19:07:52,海关大楼上的私家外滩景色，亲眼所见简直是无敌了～ ,0,0,0,,,,,积极,景观
35,4528738010408122,大同爱心永恒公益团队,2020-07-20 12:19:04,[爱心]暑假伊始，大同市爱心永恒公益协会就于今日早早集结于市海关大楼门前，踏着夏日的晨曦奔赴阳高县、新荣区，看望慰问帮扶了五年的11名贫困学生。      该协会28名爱心人士，出动6辆自备车辆，承载着263名爱心志愿者的光荣使命，筹集善款13000余元，带着新书包、新书本、米面油等慰问品以及片片爱心，为暑期的孩子们送去了夏日的祝福与问候。虽然大家很是劳累，却个个笑意暖暖、快乐满面，每到一处，都会与孩子们相拥交谈，而孩子们也每每年年的这个时候都会期盼着好心叔叔、阿姨的到来。        阳高县席家湾村的五年级小姑娘李璐早早挑好了自家院里奶奶种植的西瓜，亲手为心目中的好人“英子阿姨”和所有看望她的叔叔阿姨递上切好的西瓜，以表谢意，开心的说不出话来。        整个慰问活动历程300公里，历时13小时，于当日傍晚六点钟圆满结束。在此，该协会呼吁，希望能够有更多的爱心人士加入其中，为更多优秀的贫困学生顺利完成学业，托起一份希望。同时，预祝明天中考的孩子们中考顺利、万事如意！（英子随笔）🙏🙏🙏 大同·浑源县,1,2,7,,,,,积极,公益活动
35,4528407554033518,启东市12345公共服务热线,2020-07-19 14:25:57,#故障停电#富源新村、中国电信大楼处工地、富源菜场，海关大楼等一片故障停电，工作人员正在现场维修，造成不便，望谅解。 ,0,0,0,,,,,消极,基础设施
35,4528025347560583,080Linger,2020-07-18 13:07:12,你在外滩看风景，我在海关大楼看看风景的你 上海·海关大楼-西北门 ,0,9,8,,,,,中性,旅游观光
35,4527710259121505,-JionG呀,2020-07-17 16:15:09,#魔都#    𝚂𝚑𝚊𝚗𝚐𝚑𝚊𝚒        𝚎𝚊𝚛𝚕𝚢 𝚖𝚘𝚛𝚗𝚒𝚗𝚐  听过海关大楼凌晨四点的钟声 见过黄浦江畔清晨五点的跑者  那下次再会吧👋🏻 上海·外滩海关大钟 ,0,0,10,,,,,积极,城市体验
35,4526921977277002,sevn吴,2020-07-15 12:02:48,海关大楼整点敲钟声有点熟悉。怎么和少林寺的钟声这么像。 湛江·银隆广场 sevn吴的微博视频 ,0,0,1,,,,,中性,建筑声音
35,4526075834786604,怒吼的大蒜,2020-07-13 04:00:32,朝阳桥，海关大楼，遵义路，老三中……睡不着，驾车一个人在路上，经过熟悉这些地方，想起了十多年为之落泪的一部小说。时光总是默默流走，夜，依然深沉。晚安，贵阳。 贵阳 左岸-倾城守望的微博视频 ,0,0,0,,,,,中性,城市记忆
36,4523675397511710,射手座Johnson,2020-07-06 13:02:03,#泰国##曼谷# 旧海关大楼 ,0,0,2,,,,,中性,建筑
36,4523672319341432,上海交通,2020-07-06 12:49:49,【上海海关大楼藏着哪些秘密？一波老照片来了】闻名于世的上海海关大楼座落于中山东一路13号，是外滩景观的标志性建筑。其建筑设计单位为公和洋行，设计师威尔逊、英国新金记祥号建筑公司签约承建。1925年12月15日奠基，于1927年12月19日正式落成。大楼总建筑面积3.9万平方米，由地下一层、地面十层和雄伟的大钟楼构成。1989 年9月上海海关大楼被上海市政府列为市级文物保护单位。1999 年5月，黄浦区人民政府又将其命名为爱国主义教育基地。 详戳链接关注！这幢上海外滩标志性古建筑藏着哪些秘密？一波绝版老照片来了,6,42,6,,,,,积极,建筑历史
36,4523230256533579,青岛随手拍,2020-07-05 07:33:13,#花样城市集# 从圣保罗教堂到海关大楼，从信号山到栈桥，百年青岛在传承与发展中成长。高楼平地起，红瓦历沧桑。在每一个夏天，青岛都以她最饱满的精神，迎接着八方宾朋👏#青岛生活# 摄影/@这个世界的启示在荒野 青岛 ,10,7,65,,,,,积极,城市景观
36,4522017824881409,江河不及你丶,2020-07-01 23:15:26,#围脖看吉安#吉安青原区海关大楼旁发现一只流浪苏牧  是走失的狗狗吗 吉安 ,0,2,3,,,,,中性,动物走失
36,4521656025281961,面海随风,2020-06-30 23:17:47,用30公里告别六月， 用1110公里告别上半年， 跑过南浦大桥，明月高悬，黄浦江畔微风轻抚，人民英雄纪念碑殷红高耸，海关大楼钟声依旧。 1921-2020，一转身就近一个世纪。#跑步# ,0,1,1,,,,,积极,个人经历
36,4521446036332730,掌上温岭,2020-06-30 09:23:21,为进一步改善退役军人服务办事环境，完善服务功能，温岭市退役军人事务局将于近期进行整体搬迁，现将搬迁有关事宜公告如下：2020年6月30日，市退役军人事务局统一搬迁至温岭市万昌中路718号（温岭国际数码城东南侧约50米）温岭市城东街道办事处北侧原海关大楼。咨询服务电话：0576-81768700（暂时）乘坐7路、8路、9路、10路、12路、13路、15路、18路、19路至时代广场公交站下车，步行200米左右。乘坐7路、8路、10路至香格里拉花园公交站下车，步行390米左右。温岭市退役军人事务局搬迁公告,2,0,1,,,,,积极,政府服务公告
36,4521286083406322,HON·南森木熙,2020-06-29 22:47:46,石柱，钟楼 曾经的粤海关大楼 新时代下的广州  @广州公交集团 @FIMO相机  #摄影# ,0,0,1,,,,,积极,地标建筑
37,4521446036332730,掌上温岭,2020-06-30 09:23:21,为进一步改善退役军人服务办事环境，完善服务功能，温岭市退役军人事务局将于近期进行整体搬迁，现将搬迁有关事宜公告如下：2020年6月30日，市退役军人事务局统一搬迁至温岭市万昌中路718号（温岭国际数码城东南侧约50米）温岭市城东街道办事处北侧原海关大楼。咨询服务电话：0576-81768700（暂时）乘坐7路、8路、9路、10路、12路、13路、15路、18路、19路至时代广场公交站下车，步行200米左右。乘坐7路、8路、10路至香格里拉花园公交站下车，步行390米左右。温岭市退役军人事务局搬迁公告,2,0,1,,,,,积极,政府服务公告
37,4521286083406322,HON·南森木熙,2020-06-29 22:47:46,石柱，钟楼 曾经的粤海关大楼 新时代下的广州  @广州公交集团 @FIMO相机  #摄影# ,0,0,1,,,,,中性,建筑摄影
37,4521140792041363,天津广电网络,2020-06-29 13:10:26,#限时2元 强档好莱坞#【大买卖】尼克在交易因买主的死亡而失败后，得到了新的任务：从海关大楼的地下室偷出国王的加冕权杖。尼克和杰克组成了二人组，准备行动。但两人潜入海关后，事情的发展出人意表。【即日起至6月30日 2元/首月】（次月原价自动续订）通过天津有线微信公众号立即订购！ ,0,0,0,,,,,中性,电影宣传
37,4521065005316257,洛爷William,2020-06-29 08:09:17,#墨尔本机场清洁工确诊##海外抗疫日记##澳大利亚疫情# 一名在墨尔本机场澳洲边防部队基地工作的清洁工对冠状病毒呈阳性反应。Tullamarine海关大楼的工作人员周日（6月28日）接到通知，一名清洁工感染了COVID-19。据《先驱者太阳报》报道，该基地将于今天做清洁，内政部称这是一次“预防性清洁”。该部在一份声明中表示，“保护工作人员的安全和健康是保护我们边境的关键优先事项，我们将遵循维州卫生厅提供的所有指示。”一名在海关大楼工作的员工表示，该基地将继续开放。这位员工称，他们收到了一条信息，表示周一会做清洁，他们可以自行选择是否来上班。但如果觉得不舒服，就要留在家中#全球疫情# 澳大利亚·墨尔本,4,1,11,,,,,消极,疫情动态
37,4518294906731469,外滩治安派出所,2020-06-21 16:41:54,#抗击疫情公安在行动##正能量暖心事##父亲节# 上午外治所民警金佳俊在巡逻过程中，有一老伯向他求助，希望民警可以帮他到海关大楼取30万现金，陪在一旁的女儿解释父亲患有阿兹海默症，早上不顾家人反对，执意要来“取钱”，经过民警耐心劝导，老父亲最终同意回家。由于老伯年事已高，民警将老伯送回家后才安心返回岗位@警民直通车-上海 @警民直通车-黄浦 外滩治安派出所的微博视频,0,0,1,,,,,积极,社会正能量
37,4517978102812117,ShermanLee,2020-06-20 19:43:02,邮电大楼、先施公司、海关大楼、河滨大楼、跑马厅及大光明电影院、南京路、骑师俱乐部 ,0,1,0,,,,,中性,建筑地标
37,4517933051931571,xavier1883,2020-06-20 16:44:01,@黎梓杰同学 找到了，三氺海口旧海关大楼！ 佛山·河口地税公交站 ,5,2,3,,,,,积极,地标发现
37,4516791197563180,这事儿真不是我干的,2020-06-17 13:06:42,#2020，我要收获更多# •ios13的相册怎么就是那么难用啊每日日常辱骂十分钟恢复iOS12那种简洁日期整齐排列的不好吗气死我了•每次走到北京海关附近都能想起来我上海同事跟我说的她打小住在奶奶家奶奶家在上海海关大楼非常近的一条弄堂然后她说海关大楼会敲钟 她特喜欢我当时就想我也去过上海海关大楼啊咋没听过敲钟呜呜呜好带感•知春路永远不缺人知春路的咖啡店永远坐着一群一副几亿买卖在谈的装b人士知春路永远是破破的知春路的小区也永远不愁租因为附近蛮多公司都有就近租房补助金啊知春路的高二高三周围转转都觉得浑身难受受不鸟了 走人 北京·北京航空航天大学,0,0,0,,,,,消极,软件使用
