页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,打卡记录监督
41,4997486133385219,深沉见凯K,2024-02-04 00:16:46,"周深#周深音乐之路有你有我##周深康师傅好汤品牌代言人##春节搭子##周深ipsa自律水乳中国区代言人# 𝓑𝓊𝓇𝓈𝓉𝓈 𝓸𝒻 𝓌𝒾𝓃𝒹 𝒾𝓃𝓉𝓸 𝓉𝒽𝓸𝓊𝓰𝒽𝓉𝓈, 𝒷𝓁𝓮 𝓉𝓸 𝓰𝒾𝓋𝓮 𝓎𝓸𝓊.阵阵风声化为思念 吹向远方赠予你.",0,1,2,广东,广州,广东,中国,自律搭子
41,4997395518066959,秦奋Roi,2024-02-03 18:16:41,#春节搭子#节前再自律自律 等着回家吃老喵包的🥟 ,2131,1253,3804,浙江,杭州,浙江,中国,自律搭子
42,4997082910034090,我比从前更爱Ning-念念,2024-02-02 21:34:30,#与刘宇宁一起挑选春节战袍#。#春节搭子# 刘宇宁小年快乐，努力很自律的你，在每一个阶段对自己都有要求，为之付出就会有不一样的结果。   摩登兄弟刘宇宁  𝓜𝓭𝔁𝓭   刘宇宁  𝓛𝓎𝓃宁哥                              ─── ℒℴѵℯ·温暖的宁 ,0,213,5,甘肃,庆阳,甘肃,中国,自律搭子
42,4996714534011811,Reliable程_,2024-02-01 21:10:42,考公 蹲考公搭子   自律   全职   互相监督   以及能坚持的 ,0,0,0,黑龙江,哈尔滨,黑龙江,中国,自律搭子
43,4996037641769186,我是一个瘦美女,2024-01-31 00:20:58,今天运动了，跳绳2000个（图片上有八百个没记上），一组帕梅拉瘦腿，一组不知道哪里来的运动视频瘦腿，最后狠狠拉伸了一波。 图2️⃣图3️⃣一个天天督促你运动的上班搭子，而且真的自律，下班就去健身，要么就去球队训练，搞得我现在都不敢放纵自己了 ,0,0,1,湖北,武汉,湖北,中国,自律搭子
43,4995820972150177,统一海之言,2024-01-30 10:00:00,一个人不够自律， 两个人相互鼓励！ 和运动搭子一起感受快乐运动的同时， 记得带上小言及时补充电解质哦~ #流汗就喝海之言# ,13,17,107,上海,上海,上海,中国,自律搭子
43,4995233723714283,就这样没理解吧,2024-01-28 19:06:29,光遇 半萌找搭子 平时一起跑图一起玩 一年前入坑 玩了半年退游 近期回游 技术比较拙劣但自律  接受的来 ,0,6,1,浙江,杭州,浙江,中国,自律搭子
44,4995122578588295,陌陌陌陌明天,2024-01-28 11:44:50,今天的幸福是这位小姐给的 我当了个懒人。有人宠着。给我端茶送水。中午醒来看到她这么自律的写作业 接着还一起跟我做运动 真的是一个运动好搭子 现在说我才是个小小孩  ,0,0,0,浙江,,浙江,中国,自律搭子
44,4995107788685761,小www-_,2024-01-28 10:46:04,2025考研找考研搭子，蹲一个比较自律的，主要是寒假结束，开学猛猛发力那种，一起朝着一个目标努力。 ,0,5,10,甘肃,天水,甘肃,中国,自律搭子
45,4994385817109059,局部气候,2024-01-26 10:57:13,👏号外号外！我们又上新啦！之前我们的（综合9神版）【随身供】和（财神敲门版）【随身供】一直深受大家的喜爱和支持，许多小读者一直在问：什么时候出个学习专用版？很能听劝的产品组这就携带新品【随身学】前来报到！它，你的专属自律监督学习搭子。9位古今中外的名师，监督陪伴你所关心的各科各业，伴你自律伴你学。✅孔子✅鲁迅✅牛顿✅玛丽·居里✅爱因斯坦✅车神✅达芬奇✅班主任✅学术期刊除了外包装可DIY自习讲堂外，每位名师后面更有暖心劝学祝福。导师小册助你学习之余了解导师小八卦。备考随身，自律满分。考试随身，祝你高分。作业随身，学得诚恳。你不高分谁高分？Let's学习!局部气候自律伴学玩具随身学礼物研究生上岸摆件创意潮玩9导师,4,6,63,北京,北京,北京,中国,自律搭子
45,4994616468177028,你菜的靓仔日记,2024-01-27 02:13:44,饭搭子们就是我掉秤路上的绊脚石自律女人即使在海底捞也吃虾滑和水煮青菜。 ,0,3,0,江西,赣州,江西,中国,自律搭子
45,4994350700824523,法法法笑,2024-01-26 08:37:40,枣庄#寒假搭子##自律#山东有没有滕州离得近的宝宝啊啊啊 做寒假搭子 制定一下寒假计划 一起玩！ 枣庄·枣庄滕州万达广场 ,0,2,7,山东,枣庄,山东,中国,自律搭子
46,4992987300103364,原来是程程哇,2024-01-22 14:20:00,我的减脂期全靠吃，有氧做不了一点 佩服坚持做有氧的朋友，都是狠人 但无氧做多了，不做有氧再不控制吃我又怕变成脂包肌 (今天又是和健身搭子自律的一天呢 ,0,1,1,陕西,西安,陕西,中国,自律搭子
46,4992044162351292,长寿村公主,2024-01-19 23:52:18,713退休真的可以去做健身教练 比我同事还卷的运动搭子 不过说实话我很需要 甚至有点羡慕了……其他人也不是不自律 就是人嘛 总是需要被push一下的 李灿恰累索 ,0,0,0,上海,上海,上海,中国,自律搭子
46,4991135639932871,娱乐榜姐,2024-01-17 11:42:10,#关晓彤又健身了#关晓彤好自律啊又健身了，好想成为你的运动搭子，跟着晓彤一起变自律吧 ,46,153,1936,广东,中山,广东,中国,自律搭子
46,4991224223893271,姜米粒-w-,2024-01-17 17:34:10,上班最自律的事： 11点半17点半 雷打不动从工位探出脑袋趴在隔板上问我的饭搭子：我们去吃吗？ ,0,0,2,上海,上海,上海,中国,自律搭子
47,4988728281667593,三只瓜子,2024-01-10 20:16:11,和我的室友成为了健身搭子 2024 能量拉满 做自律女人👩！ ,0,0,1,北京,,北京,中国,自律搭子
47,4987621878797677,皮皮妈不是皮皮虾,2024-01-07 18:59:44,流感好了 姨妈快走了  把子肉也吃了似乎……得自律起来今天的快乐～不多是休息日 也是居家办公 做不完的工作今天的快乐～很多吃了好吃的草莓 吃了喜欢的豆包 甚至 喝了两杯咖啡小咖啡搭子上线 没有把手的大肚杯 球球喝出了大碗茶的感觉热油爆香葱花 加鸡汤 烧开（也可以放一些鸡肉碎）鸡蛋搅散倒入锅里 只加盐 绝了 当作汤 或者做汤面都可以 我们家每个人都爱✌🏻,1,8,4,山东,临沂,山东,中国,自律搭子
47,4987102253285491,番茄要努力啊,2024-01-06 08:34:55,大姨妈第四天绷不住了 浅跑8公里 跑步跑步打卡自律#坚持运动打卡# 南昌 ,0,12,19,江西,南昌,江西,中国,自律搭子
47,4986511561064676,1614第二好用吉祥物-酒晞,2024-01-04 17:27:43,Laser激光#乔殊0111生日快乐#  【小白楼搭子征集】 我的MJDZ人格是WJYG，我就尧杠！果断高效、自律求实、人狠话不多，虽然没打过麻将，但确实很符合我玩卡牌游戏的风格呢！快来和我开一局吧@LASER_Official ,0,0,0,江西,赣州,江西,中国,自律搭子
47,4985078017427302,祁阿瓜,2023-12-31 18:31:20,#给陈飞宇的2024新年祝福#  2023年替我们自律小瑟吃过的美食合集🍔 攒了一年终于可以和我的网络饭搭子@陈飞宇Arthur 共享✨ （真的是没少吃） 希望24年飞宇可以吃好喝好天天开心 只要你是开心的，你想做什么都可以，我们一直一直陪着你❤️❤️❤️ 祁阿瓜的微博视频 ,0,29,39,江苏,苏州,江苏,中国,自律搭子
47,4977180834533492,一日不打铁,2023-12-09 23:30:45,怎么还有这么多要背 累晕 上个月才同桌的非常称心自律且善解人意的图书馆搭子回家办事 太远然后不回来了 555这可怕的世界 ,0,2,5,湖北,宜昌,湖北,中国,自律搭子
48,4989447235966687,井管人自救指北,2024-01-12 19:53:03,1486 老公不知道能不能透想捞个初会学习搭子。。寒假能彼此监督监督（？因为感觉一个人学根本自律不起来 ,1,50,11,安徽,合肥,安徽,中国,自律搭子
48,4987237462447435,不喝美式的橙c,2024-01-06 17:32:12,一个人不够自律 两个人互相鼓励 “训练搭子” ,0,0,4,安徽,宿州,安徽,中国,自律搭子
49,4973795892793215,Ku-cciii,2023-11-30 15:20:12,好想要一个勤奋自律的健身搭子 我真的又懒又摆烂 好像活着又好像死了🙃 ,0,3,1,海南,海口,海南,中国,自律搭子
49,4973503763448433,泥要这么想窝也没办法,2023-11-29 19:59:22,找了个一起背单词的搭子，一天不背给对方转十块钱，短短一个星期就已经转了四次，原本以为我自己已经够不自律了，，， ,0,5,0,湖北,,湖北,中国,自律搭子
49,4973454711586993,吴浩然正气吖,2023-11-29 16:44:27,自己真的不是一个自律之人，我感谢一路上的所有搭子，真的感谢各位 ,0,8,1,辽宁,大连,辽宁,中国,自律搭子
49,4972940774605206,水瓶座伯乐,2023-11-28 06:42:16,#减肥搭子有必要吗#这点自律性都没有吗？ ,0,1,0,日本,,日本,日本,自律搭子
50,4972413961375116,请我吃麦麦脆汁鸡,2023-11-26 19:48:54,考完试想把课给退了 但又不能自己在家学（根本自律不起来（想找个考试搭子也找不到 ,0,0,0,河南,洛阳,河南,中国,自律搭子
50,4972407355610354,渣爹,2023-11-26 19:22:39,阮经天是张钧甯片场健身搭子 阮经天和张钧甯也太自律了吧电影追缉ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ#高清壁纸无水印ins手机壁纸简约可爱全屏无水印高清美甲##女生头像男生头像动漫头像情侣头像情头背景图可爱搞怪高清无水印表情包# 渣爹的微博视频,0,1,12,江苏,无锡,江苏,中国,自律搭子
50,4971366710779854,烦死人精本精,2023-11-23 22:27:30,冷清的操场，连自律的跑步搭子也没有出现。夏天的热闹仿佛还在眼前，但又有种梦的感觉。真奇幻。 ,0,5,2,河南,商丘,河南,中国,自律搭子
50,4970886403722452,咪咕酷盖滑板圈,2023-11-22 14:38:56,#我的互联网健身搭子# 这道题盖盖子会！  @UNIQ-王一博 酷盖身材这么好还坚持健身，真的是好自律  有这样的互联网健身搭子，谁还想从健身房出来呀？！（健身馆是我家好吗？）   #酷盖安利站# #王一博 爱奇艺尖叫之夜# ,18,24,235,,厦门,福建,中国,自律搭子
50,4969923365569840,昆图斯的微博,2023-11-19 22:52:10,自律搭子 ,0,28,371,上海,上海,上海,中国,自律搭子
51,4969012574555628,秋小千呀,2023-11-17 10:33:00,降温？入冬？没关系！今天闹钟一响，被子一蹬，起床出门唰唰唰跑个7公里。汗水成为奔跑的印记，几百大卡的热量已在风中融化。这么自律，一早顶着寒风运动了，那必须奖励自己跟奶茶搭子喝一杯，让周五更快乐~#现在交个朋友吧#说了自律，那就要贯彻到底！一杯伯牙绝弦，我减脂控卡期间超爱的奶茶。冬天冲热饮口味，幽香茉莉雪芽+热牛乳，半糖就好，茶与奶融合，入口清爽不腻，低卡放心炫。#治愈不开心# 这不运动后的能量补了、水分补了、胃也暖了！心情也因为跑步+奶茶后产生的多巴胺而更快乐了，今日的快乐笑容根本藏着不住❣运动就是坚持,110,64,330,广东,广州,广东,中国,自律搭子
51,4962924060477463,娱乐的咕咕鸡,2023-10-31 15:19:25,阮经天是张钧甯片场健身搭子接姐姐同款自律好习惯！电影追缉#亿点曝光计划##搞笑##涨姿势##日常# 娱乐的咕咕鸡的微博视频 ,0,2,1,河北,保定,河北,中国,自律搭子
51,4962914238990174,小蓝娱娱圈,2023-10-31 14:40:24,阮经天是张钧甯片场健身搭子 阮经天和张钧甯也太自律了吧 小蓝娱娱圈的微博视频 ,0,0,1,广东,广州,广东,中国,自律搭子
51,4961953072284530,说给美少女的洞爷,2023-10-28 23:01:04,【投稿】姐妹们好，最近我有一个挺有好感的男生，想问问他这样只是纯纯把我当搭子还是可以发展一下呢？他比我小一点，帅而自知又非常自律每天健身，认识了一个月不到 约会了三次，都是他到我家附近接我去吃饭看电影散步或者city walk，差不多都到十点多他送我回家。每次都是他主动约我（其中我拒绝过一次） 他会夸我漂亮可爱，但见面三次都没有任何实质性的进展（指牵手一类的）最多就是第三次打闹和他轻轻摸了摸我的头。平时聊天就觉得他有一点直，大部分时间是叫我姐姐，出来玩也倒很聊得来。过两天他又约我见面说请我吃饭，我要不要主动出击试探一下，还是顺其自然做朋友呢求姐妹给支个招吧,0,19,161,天津,天津,天津,中国,自律搭子
51,4960851384866632,净含量Jane,2023-10-25 22:03:21,我：早上9点前起不来 规划师删除了早八的任务：慢慢调整 我：我还要午睡 规划师：你们浙江需要午睡的吗？（下一秒减少了一小时的任务）嗯，要睡的，午睡挺好 我：😂双十一别人剁手，我在高数杀杀杀  请出现一个超级超级超级自律点搭子！ 好想好想好想变优秀 ,0,3,4,浙江,杭州,浙江,中国,自律搭子
51,4960043596778583,网易蛋仔派对,2023-10-23 16:33:29,蛋搭子说要带皮蛋来一场特种蛋训练？还为皮蛋请到一位专业指导？来到【暴食蛋】的健身王国——令蛋腿软的豪华健身房、体验速度与激情的跑道、严酷的身法训练图……皮蛋不禁感叹这实在是拯救懒蛋的圣地，让蛋迈向自律的阶梯本期明星工匠专访为大家邀请到了赛博健身大师【暴食蛋】！快来跟随皮蛋一起，在暴食蛋打造的奇趣王国中一起体验成为健美肌肉蛋的快乐！#蛋仔派对#  蛋仔派对 网易蛋仔派对的微博视频,16,641,2892,广东,广州,广东,中国,自律搭子
51,4958552076059607,娱情Lab,2023-10-19 13:46:43,#小鬼健身vlog# 丨#小鬼肌肉线条#  @小鬼-王琳凯  健身vlog发布！肌肉线条展示出的魅力加倍自律的男人谁能不爱~有这样的健身搭子动力满满，立刻想开始运动了 ,4,1,28,河北,衡水,河北,中国,自律搭子
51,4955398266950161,茗絔語,2023-10-10 20:54:36,泡脚打卡第十九天 1⃣️今天休息一早去爬了楼梯，吃了早餐收拾家务，真是自律的一天 2⃣️减肥搭子正好也休息，一起去打羽毛球，好久没打🆒，希望明天手臂不要太无力 ,0,0,0,江苏,南京,江苏,中国,自律搭子
52,4948832818038694,粉丝红包,2023-09-22 18:05:51,#张碧晨连吃三天小龙虾后普拉提# 张碧晨开演唱会前打卡上海美食，连吃了三天小龙虾后还不忘记分享普拉提教程，该吃的吃该练的练，主打一个放松+自律很需要这样的普拉提搭子！#张碧晨分享居家普拉提教程# ,1,23,107,北京,北京,北京,中国,自律搭子
52,4947992181473766,粤港澳打工人,2023-09-20 10:25:28,#广东男子被女友嫌弃胖减重50斤# 男子被女友嫌弃太胖，成功减重50斤，找回曾经的自己 是你的终究是你的，自律的逆袭！#瘦下来的你有多帅##我的幽默搭子# 粤港澳打工人的微博视频 ,145,56,487,广东,珠海,广东,中国,自律搭子
